filepath,emotion
processed_clips\137_clip_1.npz,Surprise
processed_clips\137_clip_2.npz,Surprise
processed_clips\137_clip_3.npz,Surprise
processed_clips\137_clip_4.npz,Surprise
processed_clips\137_clip_5.npz,Surprise
processed_clips\137_clip_6.npz,Surprise
processed_clips\137_clip_7.npz,Surprise
processed_clips\137_clip_8.npz,Surprise
processed_clips\137_clip_9.npz,Surprise
processed_clips\137_clip_10.npz,Surprise
processed_clips\137_clip_11.npz,Surprise
processed_clips\137_clip_12.npz,Surprise
processed_clips\137_clip_13.npz,Surprise
processed_clips\137_clip_14.npz,Surprise
processed_clips\137_clip_15.npz,Surprise
processed_clips\137_clip_16.npz,Surprise
processed_clips\137_clip_17.npz,Surprise
processed_clips\137_clip_18.npz,Surprise
processed_clips\137_clip_19.npz,Surprise
processed_clips\138_clip_0.npz,Proud
processed_clips\138_clip_1.npz,Proud
processed_clips\138_clip_2.npz,Proud
processed_clips\138_clip_3.npz,Proud
processed_clips\138_clip_4.npz,Proud
processed_clips\138_clip_5.npz,Proud
processed_clips\138_clip_6.npz,Proud
processed_clips\138_clip_7.npz,Proud
processed_clips\138_clip_8.npz,Proud
processed_clips\138_clip_9.npz,Proud
processed_clips\138_clip_10.npz,Proud
processed_clips\138_clip_11.npz,Proud
processed_clips\138_clip_12.npz,Proud
processed_clips\139_clip_0.npz,Surprise
processed_clips\139_clip_1.npz,Surprise
processed_clips\139_clip_2.npz,Surprise
processed_clips\139_clip_3.npz,Surprise
processed_clips\139_clip_4.npz,Surprise
processed_clips\139_clip_5.npz,Surprise
processed_clips\139_clip_6.npz,Surprise
processed_clips\139_clip_7.npz,Surprise
processed_clips\139_clip_8.npz,Surprise
processed_clips\139_clip_9.npz,Surprise
processed_clips\139_clip_10.npz,Surprise
processed_clips\139_clip_11.npz,Surprise
processed_clips\139_clip_12.npz,Surprise
processed_clips\139_clip_13.npz,Surprise
processed_clips\139_clip_14.npz,Surprise
processed_clips\140_clip_0.npz,Surprise
processed_clips\140_clip_1.npz,Surprise
processed_clips\140_clip_2.npz,Surprise
processed_clips\140_clip_3.npz,Surprise
processed_clips\140_clip_4.npz,Surprise
processed_clips\140_clip_5.npz,Surprise
processed_clips\140_clip_6.npz,Surprise
processed_clips\140_clip_7.npz,Surprise
processed_clips\140_clip_8.npz,Surprise
processed_clips\140_clip_9.npz,Surprise
processed_clips\140_clip_10.npz,Surprise
processed_clips\140_clip_11.npz,Surprise
processed_clips\140_clip_12.npz,Surprise
processed_clips\140_clip_13.npz,Surprise
processed_clips\140_clip_14.npz,Surprise
processed_clips\140_clip_15.npz,Surprise
processed_clips\140_clip_16.npz,Surprise
processed_clips\140_clip_17.npz,Surprise
processed_clips\140_clip_18.npz,Surprise
processed_clips\140_clip_19.npz,Surprise
processed_clips\140_clip_20.npz,Surprise
processed_clips\140_clip_21.npz,Surprise
processed_clips\140_clip_22.npz,Surprise
processed_clips\140_clip_23.npz,Surprise
processed_clips\140_clip_24.npz,Surprise
processed_clips\140_clip_25.npz,Surprise
processed_clips\140_clip_26.npz,Surprise
processed_clips\140_clip_27.npz,Surprise
processed_clips\140_clip_28.npz,Surprise
processed_clips\140_clip_29.npz,Surprise
processed_clips\140_clip_30.npz,Surprise
processed_clips\141_clip_0.npz,Surprise
processed_clips\141_clip_1.npz,Surprise
processed_clips\141_clip_2.npz,Surprise
processed_clips\141_clip_3.npz,Surprise
processed_clips\141_clip_4.npz,Surprise
processed_clips\141_clip_5.npz,Surprise
processed_clips\141_clip_6.npz,Surprise
processed_clips\141_clip_7.npz,Surprise
processed_clips\141_clip_8.npz,Surprise
processed_clips\141_clip_9.npz,Surprise
processed_clips\141_clip_10.npz,Surprise
processed_clips\141_clip_11.npz,Surprise
processed_clips\141_clip_12.npz,Surprise
processed_clips\142_clip_0.npz,Surprise
processed_clips\142_clip_1.npz,Surprise
processed_clips\142_clip_2.npz,Surprise
processed_clips\142_clip_3.npz,Surprise
processed_clips\142_clip_4.npz,Surprise
processed_clips\142_clip_5.npz,Surprise
processed_clips\142_clip_6.npz,Surprise
processed_clips\142_clip_7.npz,Surprise
processed_clips\142_clip_8.npz,Surprise
processed_clips\142_clip_9.npz,Surprise
processed_clips\142_clip_10.npz,Surprise
processed_clips\142_clip_11.npz,Surprise
processed_clips\142_clip_12.npz,Surprise
processed_clips\142_clip_13.npz,Surprise
processed_clips\142_clip_14.npz,Surprise
processed_clips\143_clip_0.npz,Surprise
processed_clips\143_clip_1.npz,Surprise
processed_clips\143_clip_2.npz,Surprise
processed_clips\143_clip_3.npz,Surprise
processed_clips\143_clip_4.npz,Surprise
processed_clips\143_clip_5.npz,Surprise
processed_clips\143_clip_6.npz,Surprise
processed_clips\143_clip_7.npz,Surprise
processed_clips\143_clip_8.npz,Surprise
processed_clips\143_clip_9.npz,Surprise
processed_clips\143_clip_10.npz,Surprise
processed_clips\143_clip_11.npz,Surprise
processed_clips\143_clip_12.npz,Surprise
processed_clips\143_clip_13.npz,Surprise
processed_clips\143_clip_14.npz,Surprise
processed_clips\143_clip_15.npz,Surprise
processed_clips\143_clip_16.npz,Surprise
processed_clips\143_clip_17.npz,Surprise
processed_clips\143_clip_18.npz,Surprise
processed_clips\143_clip_19.npz,Surprise
processed_clips\143_clip_20.npz,Surprise
processed_clips\143_clip_21.npz,Surprise
processed_clips\144_clip_0.npz,Surprise
processed_clips\144_clip_1.npz,Surprise
processed_clips\144_clip_2.npz,Surprise
processed_clips\144_clip_3.npz,Surprise
processed_clips\144_clip_4.npz,Surprise
processed_clips\144_clip_5.npz,Surprise
processed_clips\144_clip_6.npz,Surprise
processed_clips\144_clip_7.npz,Surprise
processed_clips\144_clip_8.npz,Surprise
processed_clips\144_clip_9.npz,Surprise
processed_clips\145_clip_0.npz,Sadness
processed_clips\145_clip_1.npz,Sadness
processed_clips\145_clip_2.npz,Sadness
processed_clips\145_clip_3.npz,Sadness
processed_clips\145_clip_4.npz,Sadness
processed_clips\145_clip_5.npz,Sadness
processed_clips\145_clip_6.npz,Sadness
processed_clips\145_clip_7.npz,Sadness
processed_clips\145_clip_8.npz,Sadness
processed_clips\145_clip_9.npz,Sadness
processed_clips\145_clip_10.npz,Sadness
processed_clips\145_clip_11.npz,Sadness
processed_clips\145_clip_12.npz,Sadness
processed_clips\145_clip_13.npz,Sadness
processed_clips\145_clip_14.npz,Sadness
processed_clips\145_clip_15.npz,Sadness
processed_clips\145_clip_16.npz,Sadness
processed_clips\145_clip_17.npz,Sadness
processed_clips\145_clip_18.npz,Sadness
processed_clips\145_clip_19.npz,Sadness
processed_clips\146_clip_0.npz,Surprise
processed_clips\146_clip_1.npz,Surprise
processed_clips\146_clip_2.npz,Surprise
processed_clips\146_clip_3.npz,Surprise
processed_clips\146_clip_4.npz,Surprise
processed_clips\146_clip_5.npz,Surprise
processed_clips\146_clip_6.npz,Surprise
processed_clips\146_clip_7.npz,Surprise
processed_clips\146_clip_8.npz,Surprise
processed_clips\146_clip_9.npz,Surprise
processed_clips\146_clip_10.npz,Surprise
processed_clips\146_clip_11.npz,Surprise
processed_clips\146_clip_12.npz,Surprise
processed_clips\146_clip_13.npz,Surprise
processed_clips\147_clip_0.npz,Surprise
processed_clips\147_clip_1.npz,Surprise
processed_clips\147_clip_2.npz,Surprise
processed_clips\147_clip_3.npz,Surprise
processed_clips\147_clip_4.npz,Surprise
processed_clips\147_clip_5.npz,Surprise
processed_clips\147_clip_6.npz,Surprise
processed_clips\147_clip_7.npz,Surprise
processed_clips\147_clip_8.npz,Surprise
processed_clips\147_clip_9.npz,Surprise
processed_clips\147_clip_10.npz,Surprise
processed_clips\147_clip_11.npz,Surprise
processed_clips\147_clip_12.npz,Surprise
processed_clips\147_clip_13.npz,Surprise
processed_clips\147_clip_14.npz,Surprise
processed_clips\148_clip_0.npz,Trust
processed_clips\148_clip_1.npz,Trust
processed_clips\148_clip_2.npz,Trust
processed_clips\148_clip_3.npz,Trust
processed_clips\148_clip_4.npz,Trust
processed_clips\148_clip_5.npz,Trust
processed_clips\148_clip_6.npz,Trust
processed_clips\148_clip_7.npz,Trust
processed_clips\148_clip_8.npz,Trust
processed_clips\148_clip_9.npz,Trust
processed_clips\148_clip_10.npz,Trust
processed_clips\148_clip_11.npz,Trust
processed_clips\148_clip_12.npz,Trust
processed_clips\149_clip_0.npz,Surprise
processed_clips\149_clip_1.npz,Surprise
processed_clips\149_clip_2.npz,Surprise
processed_clips\149_clip_3.npz,Surprise
processed_clips\149_clip_4.npz,Surprise
processed_clips\149_clip_5.npz,Surprise
processed_clips\149_clip_6.npz,Surprise
processed_clips\149_clip_7.npz,Surprise
processed_clips\149_clip_8.npz,Surprise
processed_clips\149_clip_9.npz,Surprise
processed_clips\149_clip_10.npz,Surprise
processed_clips\149_clip_11.npz,Surprise
processed_clips\149_clip_12.npz,Surprise
processed_clips\150_clip_0.npz,Trust
processed_clips\150_clip_1.npz,Trust
processed_clips\150_clip_2.npz,Trust
processed_clips\150_clip_3.npz,Trust
processed_clips\150_clip_4.npz,Trust
processed_clips\150_clip_5.npz,Trust
processed_clips\150_clip_6.npz,Trust
processed_clips\150_clip_7.npz,Trust
processed_clips\150_clip_8.npz,Trust
processed_clips\150_clip_9.npz,Trust
processed_clips\150_clip_10.npz,Trust
processed_clips\150_clip_11.npz,Trust
processed_clips\150_clip_12.npz,Trust
processed_clips\150_clip_13.npz,Trust
processed_clips\150_clip_14.npz,Trust
processed_clips\150_clip_15.npz,Trust
processed_clips\150_clip_16.npz,Trust
processed_clips\150_clip_17.npz,Trust
processed_clips\151_clip_0.npz,Proud
processed_clips\151_clip_1.npz,Proud
processed_clips\151_clip_2.npz,Proud
processed_clips\151_clip_3.npz,Proud
processed_clips\151_clip_4.npz,Proud
processed_clips\151_clip_5.npz,Proud
processed_clips\151_clip_6.npz,Proud
processed_clips\151_clip_7.npz,Proud
processed_clips\151_clip_8.npz,Proud
processed_clips\151_clip_9.npz,Proud
processed_clips\151_clip_10.npz,Proud
processed_clips\151_clip_11.npz,Proud
processed_clips\151_clip_12.npz,Proud
processed_clips\151_clip_13.npz,Proud
processed_clips\151_clip_14.npz,Proud
processed_clips\151_clip_15.npz,Proud
processed_clips\151_clip_16.npz,Proud
processed_clips\151_clip_17.npz,Proud
processed_clips\151_clip_18.npz,Proud
processed_clips\151_clip_19.npz,Proud
processed_clips\151_clip_20.npz,Proud
processed_clips\151_clip_21.npz,Proud
processed_clips\152_clip_0.npz,Trust
processed_clips\152_clip_1.npz,Trust
processed_clips\152_clip_2.npz,Trust
processed_clips\152_clip_3.npz,Trust
processed_clips\152_clip_4.npz,Trust
processed_clips\152_clip_5.npz,Trust
processed_clips\152_clip_6.npz,Trust
processed_clips\152_clip_7.npz,Trust
processed_clips\152_clip_8.npz,Trust
processed_clips\152_clip_9.npz,Trust
processed_clips\152_clip_10.npz,Trust
processed_clips\153_clip_0.npz,Surprise
processed_clips\153_clip_1.npz,Surprise
processed_clips\153_clip_2.npz,Surprise
processed_clips\153_clip_3.npz,Surprise
processed_clips\153_clip_4.npz,Surprise
processed_clips\153_clip_5.npz,Surprise
processed_clips\153_clip_6.npz,Surprise
processed_clips\153_clip_7.npz,Surprise
processed_clips\153_clip_8.npz,Surprise
processed_clips\153_clip_9.npz,Surprise
processed_clips\153_clip_10.npz,Surprise
processed_clips\153_clip_11.npz,Surprise
processed_clips\153_clip_12.npz,Surprise
processed_clips\153_clip_13.npz,Surprise
processed_clips\153_clip_14.npz,Surprise
processed_clips\153_clip_15.npz,Surprise
processed_clips\153_clip_16.npz,Surprise
processed_clips\153_clip_17.npz,Surprise
processed_clips\154_clip_0.npz,Trust
processed_clips\154_clip_1.npz,Trust
processed_clips\154_clip_2.npz,Trust
processed_clips\154_clip_3.npz,Trust
processed_clips\154_clip_4.npz,Trust
processed_clips\154_clip_5.npz,Trust
processed_clips\154_clip_6.npz,Trust
processed_clips\154_clip_7.npz,Trust
processed_clips\154_clip_8.npz,Trust
processed_clips\154_clip_9.npz,Trust
processed_clips\154_clip_10.npz,Trust
processed_clips\155_clip_0.npz,Surprise
processed_clips\155_clip_1.npz,Surprise
processed_clips\155_clip_2.npz,Surprise
processed_clips\155_clip_3.npz,Surprise
processed_clips\155_clip_4.npz,Surprise
processed_clips\155_clip_5.npz,Surprise
processed_clips\155_clip_6.npz,Surprise
processed_clips\155_clip_7.npz,Surprise
processed_clips\155_clip_8.npz,Surprise
processed_clips\155_clip_9.npz,Surprise
processed_clips\155_clip_10.npz,Surprise
processed_clips\155_clip_11.npz,Surprise
processed_clips\155_clip_12.npz,Surprise
processed_clips\155_clip_13.npz,Surprise
processed_clips\155_clip_14.npz,Surprise
processed_clips\155_clip_15.npz,Surprise
processed_clips\155_clip_16.npz,Surprise
processed_clips\155_clip_17.npz,Surprise
processed_clips\155_clip_18.npz,Surprise
processed_clips\155_clip_19.npz,Surprise
processed_clips\155_clip_20.npz,Surprise
processed_clips\155_clip_21.npz,Surprise
processed_clips\156_clip_0.npz,Surprise
processed_clips\156_clip_1.npz,Surprise
processed_clips\156_clip_2.npz,Surprise
processed_clips\156_clip_3.npz,Surprise
processed_clips\156_clip_4.npz,Surprise
processed_clips\156_clip_5.npz,Surprise
processed_clips\156_clip_6.npz,Surprise
processed_clips\156_clip_7.npz,Surprise
processed_clips\156_clip_8.npz,Surprise
processed_clips\156_clip_9.npz,Surprise
processed_clips\156_clip_10.npz,Surprise
processed_clips\156_clip_11.npz,Surprise
processed_clips\156_clip_12.npz,Surprise
processed_clips\156_clip_13.npz,Surprise
processed_clips\157_clip_0.npz,Trust
processed_clips\157_clip_1.npz,Trust
processed_clips\157_clip_2.npz,Trust
processed_clips\157_clip_3.npz,Trust
processed_clips\157_clip_4.npz,Trust
processed_clips\157_clip_5.npz,Trust
processed_clips\157_clip_6.npz,Trust
processed_clips\157_clip_7.npz,Trust
processed_clips\157_clip_8.npz,Trust
processed_clips\157_clip_9.npz,Trust
processed_clips\157_clip_10.npz,Trust
processed_clips\157_clip_11.npz,Trust
processed_clips\158_clip_0.npz,Surprise
processed_clips\158_clip_1.npz,Surprise
processed_clips\158_clip_2.npz,Surprise
processed_clips\158_clip_3.npz,Surprise
processed_clips\158_clip_4.npz,Surprise
processed_clips\158_clip_5.npz,Surprise
processed_clips\158_clip_6.npz,Surprise
processed_clips\158_clip_7.npz,Surprise
processed_clips\158_clip_8.npz,Surprise
processed_clips\158_clip_9.npz,Surprise
processed_clips\158_clip_10.npz,Surprise
processed_clips\158_clip_11.npz,Surprise
processed_clips\158_clip_12.npz,Surprise
processed_clips\158_clip_13.npz,Surprise
processed_clips\158_clip_14.npz,Surprise
processed_clips\158_clip_15.npz,Surprise
processed_clips\158_clip_16.npz,Surprise
processed_clips\158_clip_17.npz,Surprise
processed_clips\158_clip_18.npz,Surprise
processed_clips\158_clip_19.npz,Surprise
processed_clips\158_clip_20.npz,Surprise
processed_clips\158_clip_21.npz,Surprise
processed_clips\158_clip_22.npz,Surprise
processed_clips\158_clip_23.npz,Surprise
processed_clips\159_clip_0.npz,Surprise
processed_clips\159_clip_1.npz,Surprise
processed_clips\159_clip_2.npz,Surprise
processed_clips\159_clip_3.npz,Surprise
processed_clips\159_clip_4.npz,Surprise
processed_clips\159_clip_5.npz,Surprise
processed_clips\159_clip_6.npz,Surprise
processed_clips\159_clip_7.npz,Surprise
processed_clips\159_clip_8.npz,Surprise
processed_clips\159_clip_9.npz,Surprise
processed_clips\159_clip_10.npz,Surprise
processed_clips\159_clip_11.npz,Surprise
processed_clips\159_clip_12.npz,Surprise
processed_clips\159_clip_13.npz,Surprise
processed_clips\159_clip_14.npz,Surprise
processed_clips\159_clip_15.npz,Surprise
processed_clips\160_clip_0.npz,Surprise
processed_clips\160_clip_1.npz,Surprise
processed_clips\160_clip_2.npz,Surprise
processed_clips\160_clip_3.npz,Surprise
processed_clips\160_clip_4.npz,Surprise
processed_clips\160_clip_5.npz,Surprise
processed_clips\160_clip_6.npz,Surprise
processed_clips\160_clip_7.npz,Surprise
processed_clips\160_clip_8.npz,Surprise
processed_clips\160_clip_9.npz,Surprise
processed_clips\160_clip_10.npz,Surprise
processed_clips\160_clip_11.npz,Surprise
processed_clips\160_clip_12.npz,Surprise
processed_clips\160_clip_13.npz,Surprise
processed_clips\161_clip_0.npz,Surprise
processed_clips\161_clip_1.npz,Surprise
processed_clips\161_clip_2.npz,Surprise
processed_clips\161_clip_3.npz,Surprise
processed_clips\161_clip_4.npz,Surprise
processed_clips\161_clip_5.npz,Surprise
processed_clips\161_clip_6.npz,Surprise
processed_clips\161_clip_7.npz,Surprise
processed_clips\161_clip_8.npz,Surprise
processed_clips\161_clip_9.npz,Surprise
processed_clips\161_clip_10.npz,Surprise
processed_clips\161_clip_11.npz,Surprise
processed_clips\161_clip_12.npz,Surprise
processed_clips\161_clip_13.npz,Surprise
processed_clips\161_clip_14.npz,Surprise
processed_clips\161_clip_15.npz,Surprise
processed_clips\161_clip_16.npz,Surprise
processed_clips\161_clip_17.npz,Surprise
processed_clips\161_clip_18.npz,Surprise
processed_clips\161_clip_19.npz,Surprise
processed_clips\162_clip_0.npz,Surprise
processed_clips\162_clip_1.npz,Surprise
processed_clips\162_clip_2.npz,Surprise
processed_clips\162_clip_3.npz,Surprise
processed_clips\162_clip_4.npz,Surprise
processed_clips\162_clip_5.npz,Surprise
processed_clips\162_clip_6.npz,Surprise
processed_clips\162_clip_7.npz,Surprise
processed_clips\162_clip_8.npz,Surprise
processed_clips\162_clip_9.npz,Surprise
processed_clips\162_clip_10.npz,Surprise
processed_clips\162_clip_11.npz,Surprise
processed_clips\162_clip_12.npz,Surprise
processed_clips\162_clip_13.npz,Surprise
processed_clips\162_clip_14.npz,Surprise
processed_clips\162_clip_15.npz,Surprise
processed_clips\162_clip_16.npz,Surprise
processed_clips\162_clip_17.npz,Surprise
processed_clips\162_clip_18.npz,Surprise
processed_clips\162_clip_19.npz,Surprise
processed_clips\162_clip_20.npz,Surprise
processed_clips\162_clip_21.npz,Surprise
processed_clips\162_clip_22.npz,Surprise
processed_clips\162_clip_23.npz,Surprise
processed_clips\162_clip_24.npz,Surprise
processed_clips\162_clip_25.npz,Surprise
processed_clips\162_clip_26.npz,Surprise
processed_clips\162_clip_27.npz,Surprise
processed_clips\162_clip_28.npz,Surprise
processed_clips\163_clip_0.npz,Trust
processed_clips\163_clip_1.npz,Trust
processed_clips\163_clip_2.npz,Trust
processed_clips\163_clip_3.npz,Trust
